# Generated from bridge-api/intelligence-knowledge-graph. Do not hand-edit.
edgeId,sourceNodeId,relationshipType,targetNodeId,relationshipVersion,relationshipConfidence,relationshipSource,testOnly,relationshipHash
edge:14bea148ede682997390,Capability:legacy.ai.structured_response,HAS_HASH,Hash:d5c24c743c4c1538ae154373e7ef3688ad5f84d2e861796e022ab59a2c31f451,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c0e062697829c24057c65fbdfe97e5872b8a426a5ec19fe7655578cd28c62990
edge:ae5f473b33519570a87a,Capability:legacy.ai.structured_response,HAS_VERSION,Lifecycle State:PILOT,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,70ed550c8825065ff4e4b060aababf31a3aeb713987255d80e6ed958e0b9a709
edge:a87ba953510bbf7e0335,Capability:legacy.ai.structured_response,ALLOWS,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,803828e76a5eed291080e7aa821f49c093554156679bb1c36a67828dd64d1108
edge:3f6576e326db5cd2e2a2,Service:intelligence-execution-platform,IMPLEMENTS,Capability:supervisor.daily_operations_report,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e76236d2be33c7bb849e3d496b5274773f3c45eb809ac6fe2bafb5d5e4b424b5
edge:c6c19d4fd10f039c70e6,Capability:supervisor.daily_operations_report,HAS_VERSION,Capability Version:supervisor.daily_operations_report@supervisor.daily_operations_report.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,11190817f424a8651321ff2093f56b8f33efe45c1dd04062bb95937c9d5886b0
edge:e0e4cb0a89b4b57c7fa4,Capability:supervisor.daily_operations_report,HAS_HASH,Hash:fc07dd144bb68650a2611b298441d66ad14e9a88b3b91cc31d5238216f6db1df,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,88ce095d79a7af102dd57d32520d71db1f2c7ee21bf7240deb1d3fb677c700a2
edge:5e7fd942f91ddc6b31c2,Capability:supervisor.daily_operations_report,HAS_VERSION,Lifecycle State:PILOT,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,af9d09ad35139b0c65dd99d17b405433773cf8cb068feff55b991dcdf146adbf
edge:1c37caf20aa6476a23db,Capability:supervisor.daily_operations_report,ALLOWS,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fb7e7d3ba1d3f782d1dd3ad631bb36da42e2cc4da257d42ee8003f14ebbde9f2
edge:dd91b321385839139d60,Service:intelligence-execution-platform,IMPLEMENTS,Capability:delivery_note.summarize,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,52fd3adfa636b654167a517c01a9c4b131fe377de52fa1d837c0d16f26987014
edge:ce5ef7ef6024f7cf2e8e,Capability:delivery_note.summarize,HAS_VERSION,Capability Version:delivery_note.summarize@delivery_note.summarize.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a0e94a4366fc8bf221258632a41d0573a83088789443939a448972245f364f47
edge:7cabb89c66020c3bdf6f,Capability:delivery_note.summarize,HAS_HASH,Hash:39cbb064dec52d3b90c6d3f6c668aa43eb8437ba7d78e526c43046f5c9290d51,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b9ac2626f460b377e3cff6d630991ed8f705a77f4b6ffe41e798b1d93fef736f
edge:7cb271e6a8cbbc6ebed2,Capability:delivery_note.summarize,HAS_VERSION,Lifecycle State:DRAFT,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ee0d7c5240a94ec6d511457f3fbe8a402fce1dff820cc8002f9d38c9bc39a8c0
edge:f14ce0d7442d07d0f696,Capability:delivery_note.summarize,ALLOWS,Execution Strategy:DETERMINISTIC_RULES,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5b9ccb23f1a2c8453aef09a34fe994d79e86958c1944de7bb9527ff1516b10a1
edge:caed996ede07b5794173,Capability:delivery_note.summarize,ALLOWS,Execution Strategy:HOSTED_ECONOMY_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e4cab576b782946a2c6d448014eae3c1c5ad65a8b6ea2f00fe269a3cb3b034d0
edge:5767e2314626d37c13b0,Service:intelligence-execution-platform,IMPLEMENTS,Capability:policy.answer,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ce5bb2008c713325df75e9c3d9b7f82569dc79c3f4c05dd624ec9fc7bc349e7d
edge:ce7ce6e3dc24b32844a5,Capability:policy.answer,HAS_VERSION,Capability Version:policy.answer@policy.answer.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e9a8fc871a7211e1f7795db6387348ba694710b8a5ae19d63acfdd3a10f0fb68
edge:0eb6a5b7c718bd24ea74,Capability:policy.answer,HAS_HASH,Hash:a961549b8635f397e98fc039a1b69243b5912886e7829d40b50cc35631c35c54,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bda86ccba235d61b54057fdecaaada075d131f32e0accdd04a10b3ce982c625d
edge:c50bfbf4b8abea9ac018,Capability:policy.answer,HAS_VERSION,Lifecycle State:DRAFT,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,cd132a03a2da0210c85d04257c36e4a732bf33f235361d897244330257514d67
edge:e285c1bafc853e2f5182,Capability:policy.answer,ALLOWS,Execution Strategy:SQL_ANALYTICS,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4eb5031ed16140f4637b79f8c903a251db8e086073e7238e285a38d3917c0f41
edge:af0778e11327adbb38e0,Capability:policy.answer,ALLOWS,Execution Strategy:HOSTED_ECONOMY_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,22705af64e4ddf1cdb690065160087092480cdb2636755df12bf7ae5b8faa121
edge:486564ac36d755713cc4,Service:intelligence-execution-platform,IMPLEMENTS,Capability:route.risk_explanation,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fb6eec9f456dff417cb514b2f596b08e5bea3ea6256b5e4085aacdc63630c647
edge:e4b540bd0e9d12c5ae79,Capability:route.risk_explanation,HAS_VERSION,Capability Version:route.risk_explanation@route.risk_explanation.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7e0489b4db1a733fd2f940a40bfad7d97448c95e6fe12836b31697e9e30e0289
edge:7c67a154e3789cd70fec,Capability:route.risk_explanation,HAS_HASH,Hash:81fa4f7a0e434d5d969e34c56c256decabc008967ad844b2bc99d75702ab8b29,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a727c14d088a483658f55a695381d8f5d406b35b0dad01294fe67da6667ab7ee
edge:70025f0951336ada1b0d,Capability:route.risk_explanation,HAS_VERSION,Lifecycle State:DRAFT,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,aa859f5e08995a4da17aa2158f50d29b1b4e063d7a080ee240db9e684d523652
edge:280647c331dfaa7f5caf,Capability:route.risk_explanation,ALLOWS,Execution Strategy:GEOSPATIAL_ENGINE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,11c6911d09af5627ce37e65f83f3d2f79ff3628739f5fbc9cd6788ce9ac17751
edge:92593df995eb4018b6de,Capability:route.risk_explanation,ALLOWS,Execution Strategy:HOSTED_ECONOMY_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6c720d8f0d3108dc064a1e89f1a51a73031775016528dba5f0b2efc515102eb4
edge:96cb691c731434bffa62,Capability:legacy.ai.structured_response,USES,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,1ee33b617047dfec85ccd8a425bc2353c410410788b8647ca162c310ca8bec69
edge:8dcb8984e9528a2f5bba,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,BELONGS_TO,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,961d7f3b9efb717493929cdc5e6f7c5ee129a27368bb937439e6422affb59360
edge:bd6320c3d7d3f6eb574e,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,HAS_VERSION,Version:legacy.ai.structured_response.benchmark.schema_compliance@0.1.0,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,892206fe6688baa6e82810e4f6a9e88d6ef91281a617604d310230768c069643
edge:d3f498429547c6f38e7e,Capability:supervisor.daily_operations_report,USES,Benchmark Dataset:supervisor.daily_operations_report.benchmark.safety_language,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,39f1bd410a08cd8f22378834cfdc065412b01ee7979a1ee49e4e5f119ad99497
edge:dc4daccf4f3c457c25c3,Benchmark Dataset:supervisor.daily_operations_report.benchmark.safety_language,BELONGS_TO,Capability:supervisor.daily_operations_report,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,95fa1c6b365a6479614a4977debff72fe7850ed263c427c16a9246cad9537e37
edge:d6c4a3c1e33553be146b,Benchmark Dataset:supervisor.daily_operations_report.benchmark.safety_language,HAS_VERSION,Version:supervisor.daily_operations_report.benchmark.safety_language@0.1.0,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2b5a245247643e585bada301d9b6ae3aac716799fdc6ca2215c58fecaae4f921
edge:579e2faf82d41579918c,Capability:text.cleanup,USES,Benchmark Dataset:text.cleanup.benchmark.core,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,86ae1bc734211e6964d5b8e94a9c85927e7c363444754d96b29f9e7ccdee5d8a
edge:8912efe6ec13f11913b8,Benchmark Dataset:text.cleanup.benchmark.core,BELONGS_TO,Capability:text.cleanup,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,abdbe6b21868e2ff430d797a1a63d17f9dded07302f0ab8caa1bab394e3b72f5
edge:49c2a1b98502f2a487a1,Benchmark Dataset:text.cleanup.benchmark.core,HAS_VERSION,Version:text.cleanup.benchmark.core@0.1.0,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d4aad9d6d5ebd8d6570db0b1efed995bd8096ab4a38fe7db3e40adac00e44067
edge:7672a52ac1047406afd7,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,EVALUATES,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,46dedc2e672b9d4affc4b387cf80ca5d93d25bd9c016dac64a753ddf2bf55559
edge:502d3585330db91e5500,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,USES,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,79b4d70641422f5615730b5af92ccebcfd129fc88061a29e172d85ea1852bbaa
edge:811ecc0f39d6f49df751,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.error-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bf3dff7f8679b0f922c3c6eca09475af2ac706d9cfaee2213474771f7c4f6f37
edge:5a8c1be118f8d2fbf164,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.error-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d941af649621629f8245598504a583847f65a46b71d84e2705041364c504763c
edge:78698d04a1c13a8a0be1,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.invalid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a901b1ef022439dcd4cc554a333f1ae2e60f70486912c21e466bf37f2f586557
edge:815a7d12fd737b48ecfc,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.invalid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,54f24a7a812ab506a98cd66cce463b3ac1be50e7b50ea9067a0258afb4542db1
edge:953f2ad4a101dcdfb2b9,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.malformed-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e0c0493320470771e6d2066451d9ef9856ca9bbaf43b27d353a118a4395f332f
edge:47d2bb769c3b31ee5f8d,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.malformed-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,51ae90295fff0d326fe82d429e5229d0140c16d58b08ec2311c269ededae76f8
edge:14d8326b5c8851f09b3d,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.unauthorized-deterministic,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e12b5c06b5ec2a8ca086bcf06a30a0302fa50d7e57dbbd79620282a43c39e0fb
edge:9c041c6b4b4133ca7154,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.unauthorized-deterministic,USES,Execution Strategy:DETERMINISTIC_RULES,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f754ac3e17c5ad8a4e32d36a9bcbad706ad6c909623907334c9235eb1f3e484b
edge:570e02c89316a0fb02d0,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.valid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a7865f354412e355245721121aa495022dcfbb96e250753a7c875de423feab2e
edge:5b5143b99f8c67a77a55,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-001.valid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e4f69388183a1a99aeb6c096f83540bf13f5fca2212de5c439e7838b93fcf12a
edge:3b5f2bf238fb04854e73,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.error-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e7b8d90ca63e520b31b9a87ebab6ebec7b70cb8dedc0b9196359cea3f3689ffd
edge:458d13777bbb2290a855,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.error-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,244f8e7f9ae728e25bc14dc9cf8e58ac27c5a5e73bbe969869df5c0def5668d2
edge:8e8928680a714812bdad,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.invalid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,08380cb7fc701373d482fb1c9eefc6bc5f901b3281f9b433ff811aeb7ffc0278
edge:f817db473584324d3033,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.invalid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a0c3ad3e5a1a233602727875fc01efdfb130b34d2b9bd56a26d5fba2fc1ca1c3
edge:2ee1318a3673704ae0b5,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.malformed-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4b889c011aa91b3bb48b596c44019d3f498dffb908621257534b24b7fd232df6
edge:3b74f3e9707da2495bfc,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.malformed-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,efc930d7a5bdae39d92b893510f51faf8ea745cfd2c91e529813da195aa96f2f
edge:bfaff1a818a5a31a0dcf,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.unauthorized-deterministic,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ed7e7b0da0368e410208099f4529ae583cfd906ce80929c1edee5ce09fdee1bf
edge:f7d01b63544065d1a30a,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.unauthorized-deterministic,USES,Execution Strategy:DETERMINISTIC_RULES,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2f1b1f8bf67f66ee8143baae794bf23f88caa901d2a4b21e0631e4c008a92810
edge:96f6bf1e7be9e1716c4d,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.valid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3b900c7d5e5a1060bcfb6b3abe456b8a5a618d1698fc9d50f4b4b916f633e7f5
edge:3111f9448266bce58554,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-002.valid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5ce2bf3225e223ac5e9725aa4d13d6f3ddf3de28bf9c987858b4041fed425666
edge:72257ce3e3ae0ba580e4,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.error-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,180dd6712d624e76e6d3292c0cc91cca08b545ae34c89f5f5bcb1b6e19d73779
edge:6b6c02e07be51cb29ef2,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.error-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6727a2f68fd88a89373676d594696e58574107c3c8f7c8b2cfe227b833623799
edge:324c2581596d416a313b,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.invalid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bf80d8c97efae1336e42b2677ef6006ae121133c77014ef3f3cf1033c6b2d73a
edge:6cc4c8ee6460519ff8d2,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.invalid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a754b3dd0f7325cb5a4413114ab4e5a7c10a16c4437f70ee2e96709488e843eb
edge:2fc86e10b681198bf57f,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.malformed-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,71f07bedfc876271cab4239ce806e78c822e70133dc853faa8b0b4d24896ad1e
edge:efd9f847c250afe99b53,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.malformed-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f486a29deb8acc733733d1a6ababd8d261d37afb11ecdcc1ac974d91bddd559e
edge:06b06b59651d649cb02e,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.unauthorized-deterministic,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d349ad6d38e4a0895c4cc8045340da77dc379c6f4d01361a80a77aaba7c14478
edge:877e4ec6d645bbef6eab,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.unauthorized-deterministic,USES,Execution Strategy:DETERMINISTIC_RULES,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9928e9559f502025eb96cb4038552efed6142c559dca6417b4eed4be83b95fb4
edge:2591c23d2e2efe7389d7,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.valid-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f6c33cf5dd01e174cec242af6c275df35b0d338c019d65f43e1c35416d69e83f
edge:a168b9806f9512fa6978,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-003.valid-hosted-balanced-mock,USES,Execution Strategy:HOSTED_BALANCED_MODEL,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,34fc8cbd35a07dd58f8f0c497a480449bcb36042b4d8ebf24e603d498c258e8b
edge:e7ffdc38c487f8fc7bc6,Evaluation Run:eval.legacy.ai.structured_response.schema_compliance.offline.v1,PRODUCES,Evaluation Result:eval.legacy.ai.structured_response.schema_compliance.offline.v1.legacy-structured-schema-004.error-hosted-balanced-mock,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,37fc315ba054e249cd9c6bf6f9437bbdd8da1fd0eb955c44ebe5b840e58bf92f
